x1km_square,species,n_observed
NO7495,Helophilus trivittatus,0
NO7495,Hylaeus brevicornis,0
NO7495,Hylaeus communis,0
NO7495,Hylaeus confusus,0
NO7495,Hylaeus dilatatus,0
NO7495,Hylaeus hyalinatus,0
NO7495,Hylaeus pectoralis,0
NO7495,Lasioglossum albipes,1
NO7495,Lasioglossum calceatum,1
NO7495,Lasioglossum cupromicans,0
NO7495,Lasioglossum fratellum,0
NO7495,Lasioglossum fulvicorne,0
NO7495,Lasioglossum laevigatum,0
NO7495,Lasioglossum lativentre,0
NO7495,Lasioglossum leucopus,0
NO7495,Lasioglossum leucozonium,0
NO7495,Lasioglossum malachurum,0
NO7495,Lasioglossum minutissimum,0
NO7495,Lasioglossum morio,0
NO7495,Lasioglossum parvulum,0
NO7495,Lasioglossum pauperatum,0
NO7495,Lasioglossum pauxillum,0
NO7495,Lasioglossum punctatissimum,0
NO7495,Lasioglossum puncticolle,0
NO7495,Lasioglossum quadrinotatum,0
NO7495,Lasioglossum rufitarse,0
NO7495,Lasioglossum smeathmanellum,0
NO7495,Lasioglossum villosulum,0
NO7495,Lasioglossum xanthopus,0
NO7495,Lasioglossum zonulum,0
NO7495,Lejogaster metallina,1
NO7495,Leucozona glaucia,0
NO7495,Leucozona laternaria,0
NO7495,Macropis europaea,0
NO7495,Megachile centuncularis,0
NO7495,Megachile ligniseca,0
NO7495,Megachile versicolor,0
NO7495,Megachile willughbiella,0
NO7495,Melangyna cincta,0
NO7495,Melangyna labiatarum,0
NO7495,Melangyna lasiophthalma,0
NO7495,Melangyna umbellatarum,0
NO7495,Melanogaster aerosa,0
NO7495,Melanogaster hirtella,0
NO7495,Melanostoma form,0
NO7495,Melanostoma mellinum,8
NO7495,Melanostoma scalare,0
NO7495,Meliscaeva auricollis,0
NO7495,Meliscaeva cinctella,1
NO7495,Melitta leporina,0
NO7495,Merodon equestris,0
NO7495,Myathropa florea,0
NO7495,Neoascia geniculata,0
NO7495,Neoascia meticulosa,0
NO7495,Neoascia podagrica,54
NO7495,Neoascia tenur,0
NO7495,Nomada fabriciana,0
NO7495,Nomada flava,0
NO7495,Nomada flavoguttata,0
NO7495,Nomada flavopicta,0
NO7495,Nomada fucata,0
NO7495,Nomada goodeniana,0
NO7495,Nomada lathburiana,0
NO7495,Nomada marshamella,0
NO7495,Nomada obtusifrons,0
NO7495,Nomada panzeri,0
NO7495,Nomada ruficornis,0
NO7495,Nomada striata,0
NO7495,Orthonevra nobilis,0
NO7495,Osmia bicolor,0
NO7495,Osmia bicornis,0
NO7495,Osmia caerulescens,0
NO7495,Osmia leaiana,0
NO7495,Osmia spinulosa,0
NO7495,Panurgus banksianus,0
NO7495,Panurgus calcaratus,0
NO7495,Parasyrphus punctulatus,0
NO7495,Parhelophilus frutetorum,0
NO7495,Parhelophilus versicolor,0
NO7495,Pipiza bimaculata,0
NO7495,Pipizella viduata,0
NO7495,Platycheirus albimanus,4
NO7495,Platycheirus clypeatus,0
NO7495,Platycheirus granditarsus,3
NO7495,Platycheirus manicatus,2
NO7495,Platycheirus nielseni,0
NO7495,Platycheirus peltatus,0
NO7495,Platycheirus ramsarensis,0
NO7495,Platycheirus rosarum,0
NO7495,Platycheirus scutatus,1
NO7495,Platycheirus tarsalis,0
NO7495,Rhingia campestris,21
NO7495,Rhingia rostrata,0
NO7495,Riponnensia splendens,0
NO7495,Scaeva pyrastri,0
NO7495,Scaeva selenitica,0
NO7495,Sericomyia lappona,0
NO7495,Sericomyia silentis,2
NO7495,Sericomyia superbiens,0
NO7495,Sphaerophoria fatarum,0
NO7495,Sphaerophoria interrupta,0
NO7495,Sphaerophoria philanthus,1
NO7495,Sphaerophoria rueppellii,0
NO7495,Sphaerophoria scripta,0
NO7495,Sphaerophoria taeniata,0
NO7495,Sphecodes crassus,0
NO7495,Sphecodes ephippius,0
NO7495,Sphecodes ferruginatus,0
NO7495,Sphecodes geoffrellus,0
NO7495,Sphecodes monilicornis,0
NO7495,Sphecodes niger,0
NO7495,Sphegina clunipes,0
NO7495,Syritta pipiens,0
NO7495,Syrphus rectus,0
NO7495,Syrphus ribesii,34
NO7495,Syrphus torvus,0
NO7495,Syrphus vitripennis,3
NO7495,Tropidia scita,0
NO7495,Volucella bombylans,0
NO7495,Volucella inanis,0
NO7495,Volucella inflata,0
NO7495,Volucella pellucens,0
NO7495,Xanthogramma pedissequum,0
NO7495,Xanthogramma stackelbergi,0
NO7495,Xylota abiens,0
NO7495,Xylota jakutorum,0
NO7495,Xylota segnis,5
NO7495,Xylota sylvarum,0
NS2366,Anasimyia contracta,0
NS2366,Anasimyia lineata,0
NS2366,Anasimyia transfuga,0
NS2366,Andrena alfkenella,0
NS2366,Andrena angustior,0
NS2366,Andrena bicolor,0
NS2366,Andrena bucephala,0
NS2366,Andrena chrysosceles,0
NS2366,Andrena cineraria,0
NS2366,Andrena coitana,0
NS2366,Andrena denticulata,0
NS2366,Andrena dorsata,0
NS2366,Andrena flavipes,0
NS2366,Andrena fucata,0
NS2366,Andrena fulva,0
NS2366,Andrena haemorrhoa,0
NS2366,Andrena helvola,0
NS2366,Andrena humilis,0
NS2366,Andrena lapponica,1
NS2366,Andrena minutula,0
NS2366,Andrena nigriceps,0
NS2366,Andrena nigroaenea,0
NS2366,Andrena nitida,0
NS2366,Andrena scotica,0
NS2366,Andrena semilaevis,0
NS2366,Andrena subopaca,0
NS2366,Andrena synadelpha,0
NS2366,Andrena tarsata,0
NS2366,Andrena thoracica,0
NS2366,Andrena trimmerana,0
NS2366,Andrena wilkella,0
NS2366,Anthidium manicatum,0
NS2366,Anthophora furcata,0
NS2366,Anthophora plumipes,0
NS2366,Apis mellifera,0
NS2366,Arctophila superbiens,0
NS2366,Bombus barbutellus,0
NS2366,Bombus bohemicus,0
NS2366,Bombus campestris,0
NS2366,Bombus hortorum,1
NS2366,Bombus humilis,0
NS2366,Bombus hypnorum,0
NS2366,Bombus jonellus,1
NS2366,Bombus lapidarius,0
NS2366,Bombus lucorum,3
NS2366,Bombus monticola,0
NS2366,Bombus muscorum,0
NS2366,Bombus pascuorum,0
NS2366,Bombus pratorum,0
NS2366,Bombus ruderarius,0
NS2366,Bombus ruderatus,0
NS2366,Bombus rupestris,0
NS2366,Bombus soroeensis,0
NS2366,Bombus sylvestris,0
NS2366,Bombus terrestris,2
NS2366,Bombus vestalis,0
NS2366,Chalcosyrphus nemorum,0
NS2366,Cheilosia albitarsis,0
NS2366,Cheilosia bergenstammi,0
NS2366,Cheilosia fraterna,1
NS2366,Cheilosia illustrata,0
NS2366,Cheilosia lasiopa,0
NS2366,Cheilosia latifrons,0
NS2366,Cheilosia pagana,0
NS2366,Cheilosia proxima,0
NS2366,Cheilosia soror,0
NS2366,Cheilosia vernalis,0
NS2366,Chelostoma campanularum,0
NS2366,Chrysogaster cemiteriorum,0
NS2366,Chrysogaster virescens,0
NS2366,Chrysotoxum arcuatum,0
NS2366,Chrysotoxum bicinctum,0
NS2366,Chrysotoxum festivum,0
NS2366,Chrysotoxum verralli,0
NS2366,Coelioxys elongata,0
NS2366,Coelioxys inermis,0
NS2366,Colletes similis,0
NS2366,Colletes succinctus,0
NS2366,Dasypoda hirtipes,0
NS2366,Dasysyrphus albostriatus,0
NS2366,Dasysyrphus neovenustus,0
NS2366,Dasysyrphus tricinctus,0
NS2366,Dasysyrphus venustus,0
NS2366,Epistrophe grossulariae,0
NS2366,Episyrphus balteatus,9
NS2366,Eristalinus aeneus,0
NS2366,Eristalinus sepulchralis,0
NS2366,Eristalis abusiva,0
NS2366,Eristalis abusivus,1
NS2366,Eristalis arbustorum,3
NS2366,Eristalis horticola,0
NS2366,Eristalis intricaria,0
NS2366,Eristalis intricarius,0
NS2366,Eristalis nemorum,0
NS2366,Eristalis pertinax,15
NS2366,Eristalis rupium,1
NS2366,Eristalis tenax,2
NS2366,Eucera longicornis,0
NS2366,Eumerus funeralis,0
NS2366,Eumerus ornatus,0
NS2366,Eumerus strigatus,0
NS2366,Eupeodes corollae,9
NS2366,Eupeodes latifasciatus,1
NS2366,Eupeodes luniger,1
NS2366,Ferdinandea cuprea,0
NS2366,Halictus confusus,0
NS2366,Halictus eurygnathus,0
NS2366,Halictus rubicundus,0
NS2366,Halictus tumulorum,0
NS2366,Helophilus hybridus,0
NS2366,Helophilus pendulus,12
NS2366,Helophilus trivittatus,0
NS2366,Hylaeus brevicornis,0
NS2366,Hylaeus communis,0
NS2366,Hylaeus confusus,0
NS2366,Hylaeus dilatatus,0
NS2366,Hylaeus hyalinatus,0
NS2366,Hylaeus pectoralis,0
NS2366,Lasioglossum albipes,0
NS2366,Lasioglossum calceatum,2
NS2366,Lasioglossum cupromicans,0
NS2366,Lasioglossum fratellum,2
NS2366,Lasioglossum fulvicorne,0
NS2366,Lasioglossum laevigatum,0
NS2366,Lasioglossum lativentre,0
NS2366,Lasioglossum leucopus,0
NS2366,Lasioglossum leucozonium,0
NS2366,Lasioglossum malachurum,0
NS2366,Lasioglossum minutissimum,0
NS2366,Lasioglossum morio,0
NS2366,Lasioglossum parvulum,0
NS2366,Lasioglossum pauperatum,0
NS2366,Lasioglossum pauxillum,0
NS2366,Lasioglossum punctatissimum,0
NS2366,Lasioglossum puncticolle,0
NS2366,Lasioglossum quadrinotatum,0
NS2366,Lasioglossum rufitarse,0
NS2366,Lasioglossum smeathmanellum,0
NS2366,Lasioglossum villosulum,0
NS2366,Lasioglossum xanthopus,0
NS2366,Lasioglossum zonulum,0
NS2366,Lejogaster metallina,0
NS2366,Leucozona glaucia,0
NS2366,Leucozona laternaria,0
NS2366,Macropis europaea,0
NS2366,Megachile centuncularis,0
NS2366,Megachile ligniseca,0
NS2366,Megachile versicolor,0
NS2366,Megachile willughbiella,0
NS2366,Melangyna cincta,0
NS2366,Melangyna labiatarum,0
NS2366,Melangyna lasiophthalma,0
NS2366,Melangyna umbellatarum,0
NS2366,Melanogaster aerosa,0
NS2366,Melanogaster hirtella,1
NS2366,Melanostoma form,0
NS2366,Melanostoma mellinum,5
NS2366,Melanostoma scalare,8
NS2366,Meliscaeva auricollis,0
NS2366,Meliscaeva cinctella,0
NS2366,Melitta leporina,0
NS2366,Merodon equestris,0
NS2366,Myathropa florea,0
NS2366,Neoascia geniculata,0
NS2366,Neoascia meticulosa,0
NS2366,Neoascia podagrica,5
NS2366,Neoascia tenur,0
NS2366,Nomada fabriciana,0
NS2366,Nomada flava,0
NS2366,Nomada flavoguttata,0
NS2366,Nomada flavopicta,0
NS2366,Nomada fucata,0
NS2366,Nomada goodeniana,0
NS2366,Nomada lathburiana,0
NS2366,Nomada marshamella,0
NS2366,Nomada obtusifrons,0
NS2366,Nomada panzeri,0
NS2366,Nomada ruficornis,0
NS2366,Nomada striata,0
NS2366,Orthonevra nobilis,0
NS2366,Osmia bicolor,0
NS2366,Osmia bicornis,0
NS2366,Osmia caerulescens,0
NS2366,Osmia leaiana,0
NS2366,Osmia spinulosa,0
NS2366,Panurgus banksianus,0
NS2366,Panurgus calcaratus,0
NS2366,Parasyrphus punctulatus,0
NS2366,Parhelophilus frutetorum,0
NS2366,Parhelophilus versicolor,0
NS2366,Pipiza bimaculata,0
NS2366,Pipizella viduata,0
NS2366,Platycheirus albimanus,16
NS2366,Platycheirus clypeatus,0
NS2366,Platycheirus granditarsus,0
NS2366,Platycheirus manicatus,0
NS2366,Platycheirus nielseni,0
NS2366,Platycheirus peltatus,0
NS2366,Platycheirus ramsarensis,1
NS2366,Platycheirus rosarum,0
NS2366,Platycheirus scutatus,1
NS2366,Platycheirus tarsalis,0
NS2366,Rhingia campestris,3
NS2366,Rhingia rostrata,0
NS2366,Riponnensia splendens,0
NS2366,Scaeva pyrastri,0
NS2366,Scaeva selenitica,0
NS2366,Sericomyia lappona,0
NS2366,Sericomyia silentis,0
NS2366,Sericomyia superbiens,0
NS2366,Sphaerophoria fatarum,0
NS2366,Sphaerophoria interrupta,1
NS2366,Sphaerophoria philanthus,0
NS2366,Sphaerophoria rueppellii,0
NS2366,Sphaerophoria scripta,0
NS2366,Sphaerophoria taeniata,0
NS2366,Sphecodes crassus,0
NS2366,Sphecodes ephippius,0
NS2366,Sphecodes ferruginatus,0
NS2366,Sphecodes geoffrellus,0
NS2366,Sphecodes monilicornis,0
NS2366,Sphecodes niger,0
NS2366,Sphegina clunipes,0
NS2366,Syritta pipiens,0
NS2366,Syrphus rectus,2
NS2366,Syrphus ribesii,3
NS2366,Syrphus torvus,1
NS2366,Syrphus vitripennis,4
NS2366,Tropidia scita,0
NS2366,Volucella bombylans,0
NS2366,Volucella inanis,0
NS2366,Volucella inflata,0
NS2366,Volucella pellucens,0
NS2366,Xanthogramma pedissequum,0
NS2366,Xanthogramma stackelbergi,0
NS2366,Xylota abiens,0
NS2366,Xylota jakutorum,0
NS2366,Xylota segnis,0
NS2366,Xylota sylvarum,0
NS4085,Anasimyia contracta,0
NS4085,Anasimyia lineata,0
NS4085,Anasimyia transfuga,0
NS4085,Andrena alfkenella,0
NS4085,Andrena angustior,0
NS4085,Andrena bicolor,0
NS4085,Andrena bucephala,0
NS4085,Andrena chrysosceles,0
NS4085,Andrena cineraria,0
NS4085,Andrena coitana,0
NS4085,Andrena denticulata,0
NS4085,Andrena dorsata,0
NS4085,Andrena flavipes,0
NS4085,Andrena fucata,0
NS4085,Andrena fulva,0
NS4085,Andrena haemorrhoa,0
NS4085,Andrena helvola,0
NS4085,Andrena humilis,0
NS4085,Andrena lapponica,1
NS4085,Andrena minutula,0
NS4085,Andrena nigriceps,0
NS4085,Andrena nigroaenea,0
NS4085,Andrena nitida,0
NS4085,Andrena scotica,0
NS4085,Andrena semilaevis,0
NS4085,Andrena subopaca,0
NS4085,Andrena synadelpha,0
NS4085,Andrena tarsata,0
NS4085,Andrena thoracica,0
NS4085,Andrena trimmerana,0
NS4085,Andrena wilkella,0
NS4085,Anthidium manicatum,0
NS4085,Anthophora furcata,0
NS4085,Anthophora plumipes,0
NS4085,Apis mellifera,0
NS4085,Arctophila superbiens,0
NS4085,Bombus barbutellus,0
NS4085,Bombus bohemicus,0
NS4085,Bombus campestris,0
NS4085,Bombus hortorum,2
NS4085,Bombus humilis,0
NS4085,Bombus hypnorum,0
NS4085,Bombus jonellus,0
NS4085,Bombus lapidarius,0
NS4085,Bombus lucorum,2
NS4085,Bombus monticola,0
NS4085,Bombus muscorum,0
NS4085,Bombus pascuorum,2
NS4085,Bombus pratorum,0
NS4085,Bombus ruderarius,0
NS4085,Bombus ruderatus,0
NS4085,Bombus rupestris,0
NS4085,Bombus soroeensis,1
NS4085,Bombus sylvestris,0
NS4085,Bombus terrestris,2
NS4085,Bombus vestalis,0
NS4085,Chalcosyrphus nemorum,0
NS4085,Cheilosia albitarsis,3
NS4085,Cheilosia bergenstammi,0
NS4085,Cheilosia fraterna,4
NS4085,Cheilosia illustrata,0
NS4085,Cheilosia lasiopa,0
NS4085,Cheilosia latifrons,0
NS4085,Cheilosia pagana,0
NS4085,Cheilosia proxima,1
NS4085,Cheilosia soror,0
NS4085,Cheilosia vernalis,0
NS4085,Chelostoma campanularum,0
NS4085,Chrysogaster cemiteriorum,0
NS4085,Chrysogaster virescens,0
NS4085,Chrysotoxum arcuatum,0
NS4085,Chrysotoxum bicinctum,0
NS4085,Chrysotoxum festivum,0
NS4085,Chrysotoxum verralli,0
NS4085,Coelioxys elongata,0
NS4085,Coelioxys inermis,0
NS4085,Colletes similis,0
NS4085,Colletes succinctus,0
NS4085,Dasypoda hirtipes,0
NS4085,Dasysyrphus albostriatus,0
NS4085,Dasysyrphus neovenustus,0
NS4085,Dasysyrphus tricinctus,1
NS4085,Dasysyrphus venustus,0
NS4085,Epistrophe grossulariae,2
NS4085,Episyrphus balteatus,7
NS4085,Eristalinus aeneus,0
NS4085,Eristalinus sepulchralis,0
NS4085,Eristalis abusiva,0
NS4085,Eristalis abusivus,1
NS4085,Eristalis arbustorum,3
NS4085,Eristalis horticola,3
NS4085,Eristalis intricaria,0
NS4085,Eristalis intricarius,0
NS4085,Eristalis nemorum,0
NS4085,Eristalis pertinax,3
NS4085,Eristalis rupium,0
NS4085,Eristalis tenax,2
NS4085,Eucera longicornis,0
NS4085,Eumerus funeralis,0
NS4085,Eumerus ornatus,0
NS4085,Eumerus strigatus,0
NS4085,Eupeodes corollae,0
NS4085,Eupeodes latifasciatus,0
NS4085,Eupeodes luniger,3
NS4085,Ferdinandea cuprea,0
NS4085,Halictus confusus,0
NS4085,Halictus eurygnathus,0
NS4085,Halictus rubicundus,0
NS4085,Halictus tumulorum,0
NS4085,Helophilus hybridus,0
NS4085,Helophilus pendulus,12
NS4085,Helophilus trivittatus,0
NS4085,Hylaeus brevicornis,0
NS4085,Hylaeus communis,0
NS4085,Hylaeus confusus,0
NS4085,Hylaeus dilatatus,0
NS4085,Hylaeus hyalinatus,0
NS4085,Hylaeus pectoralis,0
NS4085,Lasioglossum albipes,0
NS4085,Lasioglossum calceatum,2
NS4085,Lasioglossum cupromicans,0
NS4085,Lasioglossum fratellum,0
NS4085,Lasioglossum fulvicorne,0
NS4085,Lasioglossum laevigatum,0
NS4085,Lasioglossum lativentre,0
NS4085,Lasioglossum leucopus,0
NS4085,Lasioglossum leucozonium,0
NS4085,Lasioglossum malachurum,0
NS4085,Lasioglossum minutissimum,0
NS4085,Lasioglossum morio,0
NS4085,Lasioglossum parvulum,0
NS4085,Lasioglossum pauperatum,0
NS4085,Lasioglossum pauxillum,0
NS4085,Lasioglossum punctatissimum,0
NS4085,Lasioglossum puncticolle,0
NS4085,Lasioglossum quadrinotatum,0
NS4085,Lasioglossum rufitarse,0
NS4085,Lasioglossum smeathmanellum,0
NS4085,Lasioglossum villosulum,0
NS4085,Lasioglossum xanthopus,0
NS4085,Lasioglossum zonulum,0
NS4085,Lejogaster metallina,0
NS4085,Leucozona glaucia,0
NS4085,Leucozona laternaria,0
NS4085,Macropis europaea,0
NS4085,Megachile centuncularis,0
NS4085,Megachile ligniseca,0
NS4085,Megachile versicolor,0
NS4085,Megachile willughbiella,0
NS4085,Melangyna cincta,0
NS4085,Melangyna labiatarum,0
NS4085,Melangyna lasiophthalma,0
NS4085,Melangyna umbellatarum,0
NS4085,Melanogaster aerosa,0
NS4085,Melanogaster hirtella,3
NS4085,Melanostoma form,0
NS4085,Melanostoma mellinum,1
NS4085,Melanostoma scalare,0
NS4085,Meliscaeva auricollis,0
NS4085,Meliscaeva cinctella,0
NS4085,Melitta leporina,0
NS4085,Merodon equestris,0
NS4085,Myathropa florea,0
NS4085,Neoascia geniculata,0
NS4085,Neoascia meticulosa,0
NS4085,Neoascia podagrica,17
NS4085,Neoascia tenur,0
NS4085,Nomada fabriciana,0
NS4085,Nomada flava,0
NS4085,Nomada flavoguttata,0
NS4085,Nomada flavopicta,0
NS4085,Nomada fucata,0
NS4085,Nomada goodeniana,0
NS4085,Nomada lathburiana,0
NS4085,Nomada marshamella,0
NS4085,Nomada obtusifrons,0
NS4085,Nomada panzeri,0
NS4085,Nomada ruficornis,0
NS4085,Nomada striata,0
NS4085,Orthonevra nobilis,0
NS4085,Osmia bicolor,0
NS4085,Osmia bicornis,0
NS4085,Osmia caerulescens,0
NS4085,Osmia leaiana,0
NS4085,Osmia spinulosa,0
NS4085,Panurgus banksianus,0
NS4085,Panurgus calcaratus,0
NS4085,Parasyrphus punctulatus,0
NS4085,Parhelophilus frutetorum,0
NS4085,Parhelophilus versicolor,0
NS4085,Pipiza bimaculata,0
NS4085,Pipizella viduata,0
NS4085,Platycheirus albimanus,2
NS4085,Platycheirus clypeatus,0
NS4085,Platycheirus granditarsus,3
NS4085,Platycheirus manicatus,0
NS4085,Platycheirus nielseni,0
NS4085,Platycheirus peltatus,0
NS4085,Platycheirus ramsarensis,0
NS4085,Platycheirus rosarum,0
NS4085,Platycheirus scutatus,1
NS4085,Platycheirus tarsalis,0
NS4085,Rhingia campestris,9
NS4085,Rhingia rostrata,0
NS4085,Riponnensia splendens,0
NS4085,Scaeva pyrastri,0
NS4085,Scaeva selenitica,0
NS4085,Sericomyia lappona,0
NS4085,Sericomyia silentis,1
NS4085,Sericomyia superbiens,0
NS4085,Sphaerophoria fatarum,0
NS4085,Sphaerophoria interrupta,0
NS4085,Sphaerophoria philanthus,0
NS4085,Sphaerophoria rueppellii,0
NS4085,Sphaerophoria scripta,0
NS4085,Sphaerophoria taeniata,0
NS4085,Sphecodes crassus,0
NS4085,Sphecodes ephippius,0
NS4085,Sphecodes ferruginatus,0
NS4085,Sphecodes geoffrellus,0
NS4085,Sphecodes monilicornis,0
NS4085,Sphecodes niger,0
NS4085,Sphegina clunipes,0
NS4085,Syritta pipiens,0
NS4085,Syrphus rectus,0
NS4085,Syrphus ribesii,17
NS4085,Syrphus torvus,1
NS4085,Syrphus vitripennis,5
NS4085,Tropidia scita,0
NS4085,Volucella bombylans,0
NS4085,Volucella inanis,0
NS4085,Volucella inflata,0
NS4085,Volucella pellucens,0
NS4085,Xanthogramma pedissequum,0
NS4085,Xanthogramma stackelbergi,0
NS4085,Xylota abiens,0
NS4085,Xylota jakutorum,0
NS4085,Xylota segnis,7
NS4085,Xylota sylvarum,0
NS5873,Anasimyia contracta,1
NS5873,Anasimyia lineata,0
NS5873,Anasimyia transfuga,0
NS5873,Andrena alfkenella,0
NS5873,Andrena angustior,0
NS5873,Andrena bicolor,0
NS5873,Andrena bucephala,0
NS5873,Andrena chrysosceles,0
NS5873,Andrena cineraria,0
NS5873,Andrena coitana,0
NS5873,Andrena denticulata,0
NS5873,Andrena dorsata,0
NS5873,Andrena flavipes,0
NS5873,Andrena fucata,0
NS5873,Andrena fulva,0
NS5873,Andrena haemorrhoa,0
NS5873,Andrena helvola,0
NS5873,Andrena humilis,0
NS5873,Andrena lapponica,0
NS5873,Andrena minutula,0
NS5873,Andrena nigriceps,0
NS5873,Andrena nigroaenea,0
NS5873,Andrena nitida,0
NS5873,Andrena scotica,0
NS5873,Andrena semilaevis,0
NS5873,Andrena subopaca,0
NS5873,Andrena synadelpha,0
NS5873,Andrena tarsata,0
NS5873,Andrena thoracica,0
NS5873,Andrena trimmerana,0
NS5873,Andrena wilkella,0
NS5873,Anthidium manicatum,0
NS5873,Anthophora furcata,1
NS5873,Anthophora plumipes,0
NS5873,Apis mellifera,4
NS5873,Arctophila superbiens,0
NS5873,Bombus barbutellus,0
NS5873,Bombus bohemicus,0
NS5873,Bombus campestris,0
NS5873,Bombus hortorum,6
NS5873,Bombus humilis,0
NS5873,Bombus hypnorum,6
NS5873,Bombus jonellus,0
NS5873,Bombus lapidarius,2
NS5873,Bombus lucorum,3
NS5873,Bombus monticola,0
NS5873,Bombus muscorum,0
NS5873,Bombus pascuorum,7
NS5873,Bombus pratorum,1
NS5873,Bombus ruderarius,0
NS5873,Bombus ruderatus,0
NS5873,Bombus rupestris,0
NS5873,Bombus soroeensis,0
NS5873,Bombus sylvestris,1
NS5873,Bombus terrestris,20
NS5873,Bombus vestalis,0
NS5873,Chalcosyrphus nemorum,0
NS5873,Cheilosia albitarsis,2
NS5873,Cheilosia bergenstammi,0
NS5873,Cheilosia fraterna,0
NS5873,Cheilosia illustrata,0
NS5873,Cheilosia lasiopa,0
NS5873,Cheilosia latifrons,0
NS5873,Cheilosia pagana,0
NS5873,Cheilosia proxima,0
NS5873,Cheilosia soror,0
NS5873,Cheilosia vernalis,0
NS5873,Chelostoma campanularum,0
NS5873,Chrysogaster cemiteriorum,0
NS5873,Chrysogaster virescens,0
NS5873,Chrysotoxum arcuatum,0
NS5873,Chrysotoxum bicinctum,0
NS5873,Chrysotoxum festivum,0
NS5873,Chrysotoxum verralli,0
NS5873,Coelioxys elongata,0
NS5873,Coelioxys inermis,0
NS5873,Colletes similis,0
NS5873,Colletes succinctus,0
NS5873,Dasypoda hirtipes,0
NS5873,Dasysyrphus albostriatus,1
NS5873,Dasysyrphus neovenustus,0
NS5873,Dasysyrphus tricinctus,0
NS5873,Dasysyrphus venustus,0
NS5873,Epistrophe grossulariae,0
NS5873,Episyrphus balteatus,8
NS5873,Eristalinus aeneus,0
NS5873,Eristalinus sepulchralis,0
NS5873,Eristalis abusiva,0
NS5873,Eristalis abusivus,4
NS5873,Eristalis arbustorum,6
NS5873,Eristalis horticola,0
NS5873,Eristalis intricaria,0
NS5873,Eristalis intricarius,0
NS5873,Eristalis nemorum,1
NS5873,Eristalis pertinax,7
NS5873,Eristalis rupium,0
NS5873,Eristalis tenax,6
NS5873,Eucera longicornis,0
NS5873,Eumerus funeralis,0
NS5873,Eumerus ornatus,0
NS5873,Eumerus strigatus,0
NS5873,Eupeodes corollae,8
NS5873,Eupeodes latifasciatus,0
NS5873,Eupeodes luniger,2
NS5873,Ferdinandea cuprea,1
NS5873,Halictus confusus,0
NS5873,Halictus eurygnathus,0
NS5873,Halictus rubicundus,0
NS5873,Halictus tumulorum,0
NS5873,Helophilus hybridus,0
NS5873,Helophilus pendulus,38
NS5873,Helophilus trivittatus,0
NS5873,Hylaeus brevicornis,0
NS5873,Hylaeus communis,0
NS5873,Hylaeus confusus,0
NS5873,Hylaeus dilatatus,0
NS5873,Hylaeus hyalinatus,0
NS5873,Hylaeus pectoralis,0
NS5873,Lasioglossum albipes,0
NS5873,Lasioglossum calceatum,1
NS5873,Lasioglossum cupromicans,0
NS5873,Lasioglossum fratellum,0
NS5873,Lasioglossum fulvicorne,0
NS5873,Lasioglossum laevigatum,0
NS5873,Lasioglossum lativentre,0
NS5873,Lasioglossum leucopus,0
NS5873,Lasioglossum leucozonium,0
NS5873,Lasioglossum malachurum,0
NS5873,Lasioglossum minutissimum,0
NS5873,Lasioglossum morio,0
NS5873,Lasioglossum parvulum,0
NS5873,Lasioglossum pauperatum,0
NS5873,Lasioglossum pauxillum,0
NS5873,Lasioglossum punctatissimum,0
NS5873,Lasioglossum puncticolle,0
NS5873,Lasioglossum quadrinotatum,0
NS5873,Lasioglossum rufitarse,0
NS5873,Lasioglossum smeathmanellum,0
NS5873,Lasioglossum villosulum,0
NS5873,Lasioglossum xanthopus,0
NS5873,Lasioglossum zonulum,0
NS5873,Lejogaster metallina,0
NS5873,Leucozona glaucia,0
NS5873,Leucozona laternaria,0
NS5873,Macropis europaea,0
NS5873,Megachile centuncularis,1
NS5873,Megachile ligniseca,0
NS5873,Megachile versicolor,0
NS5873,Megachile willughbiella,0
NS5873,Melangyna cincta,0
NS5873,Melangyna labiatarum,0
NS5873,Melangyna lasiophthalma,0
NS5873,Melangyna umbellatarum,0
NS5873,Melanogaster aerosa,0
NS5873,Melanogaster hirtella,1
NS5873,Melanostoma form,0
NS5873,Melanostoma mellinum,7
NS5873,Melanostoma scalare,1
NS5873,Meliscaeva auricollis,0
NS5873,Meliscaeva cinctella,0
NS5873,Melitta leporina,0
NS5873,Merodon equestris,0
NS5873,Myathropa florea,0
NS5873,Neoascia geniculata,0
NS5873,Neoascia meticulosa,0
