x1km_square,flower_species,n_observed_flowers,flower_genus
NN8497,Sherardia arvensis,0,Sherardia
NN8497,Silene dioica,0,Silene
NN8497,Silene latifolia,0,Silene
NN8497,Silybum marianum,0,Silybum
NN8497,Sinapis alba,0,Sinapis
NN8497,Sinapis arvensis,0,Sinapis
NN8497,Sisymbrium officinale,0,Sisymbrium
NN8497,Solanum dulcamara,0,Solanum
NN8497,Solanum nigrum,0,Solanum
NN8497,Solanum tuberosum,0,Solanum
NN8497,Sonchus arvensis,0,Sonchus
NN8497,Sonchus asper,0,Sonchus
NN8497,Sonchus oleraceus,0,Sonchus
NN8497,Sorbus aucuparia,0,Sorbus
NN8497,Spergula arvensis,0,Spergula
NN8497,Spergularia media,0,Spergularia
NN8497,Stachys arvensis,0,Stachys
NN8497,Stachys palustris,0,Stachys
NN8497,Stachys sylvatica,0,Stachys
NN8497,Stellaria alsine,0,Stellaria
NN8497,Stellaria graminea,0,Stellaria
NN8497,Stellaria holostea,0,Stellaria
NN8497,Stellaria media,0,Stellaria
NN8497,Suaeda maritima,0,Suaeda
NN8497,Succisa pratensis,0,Succisa
NN8497,Symphytum officinale,0,Symphytum
NN8497,Taraxacum agg,0,Taraxacum
NN8497,Taraxacum officinale,0,Taraxacum
NN8497,Teucrium scorodonia,0,Teucrium
NN8497,Thlaspi arvense,0,Thlaspi
NN8497,Thymus polytrichus,0,Thymus
NN8497,Thymus vulgaris,0,Thymus
NN8497,Torilis japonica,0,Torilis
NN8497,Tragopogon pratensis,0,Tragopogon
NN8497,Trientalis europaea,0,Trientalis
NN8497,Trifolium arvense,0,Trifolium
NN8497,Trifolium campestre,0,Trifolium
NN8497,Trifolium constantinopolitanum,0,Trifolium
NN8497,Trifolium dubium,0,Trifolium
NN8497,Trifolium pratense,0,Trifolium
NN8497,Trifolium repens,0,Trifolium
NN8497,Tripleurospermum inodorum,0,Tripleurospermum
NN8497,Tripleurospermum maritimum,0,Tripleurospermum
NN8497,Turgenia latifolia,0,Turgenia
NN8497,Ulex europaeus,0,Ulex
NN8497,Ulex gallii,0,Ulex
NN8497,Urtica dioica,0,Urtica
NN8497,Vaccinium myrtillus,52,Vaccinium
NN8497,Vaccinium oxycoccos,0,Vaccinium
NN8497,Vaccinium vitis,3,Vaccinium
NN8497,Valeriana dioica,0,Valeriana
NN8497,Valeriana officinalis,0,Valeriana
NN8497,Verbena officinalis,0,Verbena
NN8497,Verbena x,0,Verbena
NN8497,Veronica agrestis,0,Veronica
NN8497,Veronica arvensis,0,Veronica
NN8497,Veronica beccabunga,0,Veronica
NN8497,Veronica chamaedrys,0,Veronica
NN8497,Veronica hederifolia,0,Veronica
NN8497,Veronica montana,0,Veronica
NN8497,Veronica officinalis,451,Veronica
NN8497,Veronica persica,0,Veronica
NN8497,Veronica polita,0,Veronica
NN8497,Veronica serpyllifolia,0,Veronica
NN8497,Vicia benghalensis,0,Vicia
NN8497,Vicia cracca,0,Vicia
NN8497,Vicia faba,0,Vicia
NN8497,Vicia hirsuta,0,Vicia
NN8497,Vicia lutea,0,Vicia
NN8497,Vicia sativa,0,Vicia
NN8497,Vicia sepium,0,Vicia
NN8497,Vicia spp,0,Vicia
NN8497,Vicia tetrasperma,0,Vicia
NN8497,Viola arvensis,0,Viola
NN8497,Viola canina,0,Viola
NN8497,Viola palustris,0,Viola
NN8497,Viola riviniana,0,Viola
NN8497,Zea mays,0,Zea
NN8664,Acer pseudoplatanus,0,Acer
NN8664,Achillea millefolium,0,Achillea
NN8664,Achillea ptarmica,0,Achillea
NN8664,Aegopodium podagraria,0,Aegopodium
NN8664,Aethusa cynapium,0,Aethusa
NN8664,Ajuga reptans,0,Ajuga
NN8664,Alliaria petiolata,0,Alliaria
NN8664,Alnus glutinosa,0,Alnus
NN8664,Anagallis arvensis,0,Anagallis
NN8664,Anchusa arvensis,0,Anchusa
NN8664,Anemone nemorosa,57,Anemone
NN8664,Angelica sylvestris,0,Angelica
NN8664,Anthemis cotula,0,Anthemis
NN8664,Anthriscus caucalis,0,Anthriscus
NN8664,Anthriscus sylvestris,0,Anthriscus
NN8664,Apium nodiflorum,0,Apium
NN8664,Armeria maritima,0,Armeria
NN8664,Artemisia absinthium,0,Artemisia
NN8664,Artemisia annua,0,Artemisia
NN8664,Artemisia vulgaris,0,Artemisia
NN8664,Aster tripolium,0,Aster
NN8664,Atriplex patula,0,Atriplex
NN8664,Atriplex portulacoides,0,Atriplex
NN8664,Ballota nigra,0,Ballota
NN8664,Barbarea vulgaris,0,Barbarea
NN8664,Bellis perennis,0,Bellis
NN8664,Berula erecta,0,Berula
NN8664,Brassica napus,0,Brassica
NN8664,Brassica oleracea,0,Brassica
NN8664,Brassica rapa,0,Brassica
NN8664,Bryonia dioica,0,Bryonia
NN8664,Buddleja davidii,0,Buddleja
NN8664,Bupleurum tenuissimum,0,Bupleurum
NN8664,Calluna vulgaris,49,Calluna
NN8664,Caltha palustris,0,Caltha
NN8664,Calystegia sepium,0,Calystegia
NN8664,Campanula rotundifolia,120,Campanula
NN8664,Capsella bursa,0,Capsella
NN8664,Cardamine flexuosa,0,Cardamine
NN8664,Cardamine hirsuta,0,Cardamine
NN8664,Cardamine pratensis,0,Cardamine
NN8664,Carduus nutans,0,Carduus
NN8664,Carum verticillatum,0,Carum
NN8664,Centaurea cyanus,0,Centaurea
NN8664,Centaurea nigra,0,Centaurea
NN8664,Centaurea scabiosa,0,Centaurea
NN8664,Centaurium erythraea,0,Centaurium
NN8664,Cerastium arvense,0,Cerastium
NN8664,Cerastium fontanum,0,Cerastium
NN8664,Cerastium glomeratum,0,Cerastium
NN8664,Ceratocapnos claviculata,0,Ceratocapnos
NN8664,Chaerophyllum temulum,0,Chaerophyllum
NN8664,Chamaemelum nobile,0,Chamaemelum
NN8664,Chamerion angustifolium,0,Chamerion
NN8664,Chenopodium album,0,Chenopodium
NN8664,Chenopodium ficifolium,0,Chenopodium
NN8664,Chenopodium quinoa,0,Chenopodium
NN8664,Cichorium intybus,0,Cichorium
NN8664,Circaea lutetiana,0,Circaea
NN8664,Cirsium arvense,0,Cirsium
NN8664,Cirsium eriophorum,0,Cirsium
NN8664,Cirsium palustre,0,Cirsium
NN8664,Cirsium vulgare,0,Cirsium
NN8664,Clematis vitalba,0,Clematis
NN8664,Clinopodium vulgare,0,Clinopodium
NN8664,Conium maculatum,0,Conium
NN8664,Conopodium majus,0,Conopodium
NN8664,Convolvulus arvensis,0,Convolvulus
NN8664,Conyza canadensis,0,Conyza
NN8664,Cotoneaster salicifolius,0,Cotoneaster
NN8664,Crataegus monogyna,0,Crataegus
NN8664,Crepis capillaris,0,Crepis
NN8664,Crepis vesicaria,0,Crepis
NN8664,Cruciata laevipes,0,Cruciata
NN8664,Cytisus scoparius,0,Cytisus
NN8664,Dactylorhiza fuchsii,0,Dactylorhiza
NN8664,Dactylorhiza maculata,0,Dactylorhiza
NN8664,Daucus carota,0,Daucus
NN8664,Digitalis ferruginea,0,Digitalis
NN8664,Digitalis grandiflora,0,Digitalis
NN8664,Digitalis purpurea,0,Digitalis
NN8664,Dioscorea communis,0,Dioscorea
NN8664,Doronicum plantagineum,0,Doronicum
NN8664,Drosera anglica,0,Drosera
NN8664,Drosera rotundifolia,0,Drosera
NN8664,Dryas octopetala,0,Dryas
NN8664,Epilobium hirsutum,0,Epilobium
NN8664,Epilobium montanum,0,Epilobium
NN8664,Epilobium obscurum,0,Epilobium
NN8664,Epilobium palustre,0,Epilobium
NN8664,Epilobium parviflorum,0,Epilobium
NN8664,Epilobium roseum,0,Epilobium
NN8664,Epilobium tetragonum,0,Epilobium
NN8664,Erica cinerea,0,Erica
NN8664,Erica tetralix,0,Erica
NN8664,Eriophorum vaginatum,0,Eriophorum
NN8664,Eupatorium cannabinum,0,Eupatorium
NN8664,Euphorbia exigua,0,Euphorbia
NN8664,Euphorbia helioscopia,0,Euphorbia
NN8664,Euphrasia officinalis,0,Euphrasia
NN8664,Fagopyrum esculentum,0,Fagopyrum
NN8664,Fallopia convolvulus,0,Fallopia
NN8664,Filipendula ulmaria,0,Filipendula
NN8664,Fumaria officinalis,0,Fumaria
NN8664,Galeopsis speciosa,0,Galeopsis
NN8664,Galeopsis tetrahit,0,Galeopsis
NN8664,Galium aparine,0,Galium
NN8664,Galium mollugo,0,Galium
NN8664,Galium odoratum,0,Galium
NN8664,Galium palustre,0,Galium
NN8664,Galium saxatile,299,Galium
NN8664,Galium verum,40,Galium
NN8664,Genista anglica,0,Genista
NN8664,Geranium dissectum,0,Geranium
NN8664,Geranium molle,0,Geranium
NN8664,Geranium nodosum,0,Geranium
NN8664,Geranium pratense,0,Geranium
NN8664,Geranium pyrenaicum,0,Geranium
NN8664,Geranium robertianum,0,Geranium
NN8664,Geum urbanum,0,Geum
NN8664,Glechoma hederacea,0,Glechoma
NN8664,Hedera helix,0,Hedera
NN8664,Helianthus annuus,0,Helianthus
NN8664,Heracleum mantegazzianum,0,Heracleum
NN8664,Heracleum sphondylium,0,Heracleum
NN8664,Hippocrepis comosa,0,Hippocrepis
NN8664,Hordeum vulgare,0,Hordeum
NN8664,Hyacinthoides non,0,Hyacinthoides
NN8664,Hypericum forrestii,0,Hypericum
NN8664,Hypericum perforatum,0,Hypericum
NN8664,Hypericum pulchrum,0,Hypericum
NN8664,Hypericum tetrapterum,0,Hypericum
NN8664,Hypochaeris radicata,0,Hypochaeris
NN8664,Ilex aquifolium,0,Ilex
NN8664,Impatiens glandulifera,0,Impatiens
NN8664,Impatiens parviflora,0,Impatiens
NN8664,Iris pseudacorus,0,Iris
NN8664,Jacobaea erucifolia,0,Jacobaea
NN8664,Jacobaea vulgaris,0,Jacobaea
NN8664,Jasione montana,0,Jasione
NN8664,Juncus conglomeratus,0,Juncus
NN8664,Juncus effusus,0,Juncus
NN8664,Knautia arvensis,0,Knautia
NN8664,Lactuca serriola,0,Lactuca
NN8664,Lamium album,0,Lamium
NN8664,Lamium galeobdolon,0,Lamium
NN8664,Lamium purpureum,0,Lamium
NN8664,Lapsana communis,0,Lapsana
NN8664,Lathyrus aphaca,0,Lathyrus
NN8664,Lathyrus linifolius,5,Lathyrus
NN8664,Lathyrus pratensis,0,Lathyrus
NN8664,Leontodon hispidus,0,Leontodon
NN8664,Leontodon saxatilis,0,Leontodon
NN8664,Leucanthemum vulgare,0,Leucanthemum
NN8664,Ligusticum scoticum,0,Ligusticum
NN8664,Limonium vulgare,0,Limonium
NN8664,Linaria vulgaris,0,Linaria
NN8664,Linum catharticum,0,Linum
NN8664,Linum usitatissimum,0,Linum
NN8664,Lonicera caprifolium,0,Lonicera
NN8664,Lonicera periclymenum,0,Lonicera
NN8664,Lotus angustissimus,0,Lotus
NN8664,Lotus corniculatus,0,Lotus
NN8664,Lotus pedunculatus,0,Lotus
NN8664,Lotus subbiflorus,0,Lotus
NN8664,Luzula campestris,0,Luzula
NN8664,Lysimachia nemorum,0,Lysimachia
NN8664,Lysimachia punctata,0,Lysimachia
NN8664,Lysimachia vulgaris,0,Lysimachia
NN8664,Lythrum alatum,0,Lythrum
NN8664,Lythrum salicaria,0,Lythrum
NN8664,Malva sylvestris,0,Malva
NN8664,Matricaria chamomilla,0,Matricaria
NN8664,Matricaria discoidea,0,Matricaria
NN8664,Medicago lupulina,0,Medicago
NN8664,Melampyrum pratense,0,Melampyrum
NN8664,Mentha aquatica,0,Mentha
NN8664,Mentha arvensis,0,Mentha
NN8664,Mercurialis perennis,0,Mercurialis
NN8664,Myosotis arvensis,0,Myosotis
NN8664,Myosotis discolor,0,Myosotis
NN8664,Myosotis sylvatica,0,Myosotis
NN8664,Narthecium ossifragum,0,Narthecium
NN8664,Odontites vernus,0,Odontites
NN8664,Oenanthe crocata,0,Oenanthe
NN8664,Origanum vulgare,0,Origanum
NN8664,Ornithopus perpusillus,0,Ornithopus
NN8664,Oxalis acetosella,2,Oxalis
NN8664,Panicum miliaceum,0,Panicum
NN8664,Papaver rhoeas,0,Papaver
NN8664,Pedicularis sylvatica,0,Pedicularis
NN8664,Persicaria amplexicaulis,0,Persicaria
NN8664,Persicaria bistorta,0,Persicaria
NN8664,Persicaria hydropiper,0,Persicaria
NN8664,Persicaria lapathifolia,0,Persicaria
NN8664,Persicaria maculosa,0,Persicaria
NN8664,Peucedanum ostruthium,0,Peucedanum
NN8664,Picris echioides,0,Picris
NN8664,Picris hieracioides,0,Picris
NN8664,Pilosella officinarum,0,Pilosella
NN8664,Pimpinella saxifraga,0,Pimpinella
NN8664,Pinguicula vulgaris,0,Pinguicula
NN8664,Plantago lanceolata,0,Plantago
NN8664,Plantago major,0,Plantago
NN8664,Plantago maritima,0,Plantago
NN8664,Poa annua,0,Poa
NN8664,Polygala serpyllifolia,0,Polygala
NN8664,Polygala vulgaris,0,Polygala
NN8664,Polygonum aviculare,0,Polygonum
NN8664,Potentilla anglica,0,Potentilla
NN8664,Potentilla anserina,0,Potentilla
NN8664,Potentilla erecta,977,Potentilla
NN8664,Potentilla recta,0,Potentilla
NN8664,Potentilla reptans,0,Potentilla
NN8664,Prunella vulgaris,0,Prunella
NN8664,Prunus spinosa,0,Prunus
NN8664,Pulicaria dysenterica,0,Pulicaria
NN8664,Ranunculus acris,2,Ranunculus
NN8664,Ranunculus bulbosus,0,Ranunculus
NN8664,Ranunculus ficaria,0,Ranunculus
NN8664,Ranunculus flammula,0,Ranunculus
NN8664,Ranunculus repens,0,Ranunculus
NN8664,Ranunculus sardous,0,Ranunculus
NN8664,Raphanus raphanistrum,0,Raphanus
NN8664,Raphanus sativus,0,Raphanus
NN8664,Rhinanthus minor,0,Rhinanthus
NN8664,Rosa arvensis,0,Rosa
NN8664,Rosa canina,0,Rosa
NN8664,Rubus caesius,0,Rubus
NN8664,Rubus fruticosus,0,Rubus
NN8664,Rubus idaeus,0,Rubus
NN8664,Rumex acetosa,0,Rumex
NN8664,Rumex acetosella,0,Rumex
NN8664,Rumex crispus,0,Rumex
NN8664,Rumex obtusifolius,0,Rumex
NN8664,Rumex sanguineus,0,Rumex
NN8664,Sagina saginoides,0,Sagina
NN8664,Sambucus nigra,0,Sambucus
NN8664,Sanguisorba officinalis,0,Sanguisorba
NN8664,Scorzoneroides autumnalis,0,Scorzoneroides
NN8664,Scrophularia auriculata,0,Scrophularia
NN8664,Scrophularia nodosa,0,Scrophularia
NN8664,Sedum anglicum,0,Sedum
NN8664,Senecio erucifolius,0,Senecio
NN8664,Senecio jacobaea,0,Senecio
NN8664,Senecio vulgaris,0,Senecio
NN8664,Sherardia arvensis,0,Sherardia
NN8664,Silene dioica,0,Silene
NN8664,Silene latifolia,0,Silene
NN8664,Silybum marianum,0,Silybum
NN8664,Sinapis alba,0,Sinapis
NN8664,Sinapis arvensis,0,Sinapis
NN8664,Sisymbrium officinale,0,Sisymbrium
NN8664,Solanum dulcamara,0,Solanum
NN8664,Solanum nigrum,0,Solanum
NN8664,Solanum tuberosum,0,Solanum
NN8664,Sonchus arvensis,0,Sonchus
NN8664,Sonchus asper,0,Sonchus
NN8664,Sonchus oleraceus,0,Sonchus
NN8664,Sorbus aucuparia,0,Sorbus
NN8664,Spergula arvensis,0,Spergula
NN8664,Spergularia media,0,Spergularia
NN8664,Stachys arvensis,0,Stachys
NN8664,Stachys palustris,0,Stachys
NN8664,Stachys sylvatica,0,Stachys
NN8664,Stellaria alsine,0,Stellaria
NN8664,Stellaria graminea,84,Stellaria
NN8664,Stellaria holostea,0,Stellaria
NN8664,Stellaria media,0,Stellaria
NN8664,Suaeda maritima,0,Suaeda
NN8664,Succisa pratensis,1,Succisa
NN8664,Symphytum officinale,0,Symphytum
NN8664,Taraxacum agg,0,Taraxacum
NN8664,Taraxacum officinale,0,Taraxacum
NN8664,Teucrium scorodonia,0,Teucrium
NN8664,Thlaspi arvense,0,Thlaspi
NN8664,Thymus polytrichus,0,Thymus
NN8664,Thymus vulgaris,0,Thymus
NN8664,Torilis japonica,0,Torilis
NN8664,Tragopogon pratensis,0,Tragopogon
NN8664,Trientalis europaea,0,Trientalis
NN8664,Trifolium arvense,0,Trifolium
NN8664,Trifolium campestre,0,Trifolium
NN8664,Trifolium constantinopolitanum,0,Trifolium
NN8664,Trifolium dubium,0,Trifolium
NN8664,Trifolium pratense,0,Trifolium
NN8664,Trifolium repens,0,Trifolium
NN8664,Tripleurospermum inodorum,0,Tripleurospermum
NN8664,Tripleurospermum maritimum,0,Tripleurospermum
NN8664,Turgenia latifolia,0,Turgenia
NN8664,Ulex europaeus,0,Ulex
NN8664,Ulex gallii,0,Ulex
NN8664,Urtica dioica,0,Urtica
NN8664,Vaccinium myrtillus,0,Vaccinium
NN8664,Vaccinium oxycoccos,0,Vaccinium
NN8664,Vaccinium vitis,0,Vaccinium
NN8664,Valeriana dioica,0,Valeriana
NN8664,Valeriana officinalis,0,Valeriana
NN8664,Verbena officinalis,0,Verbena
NN8664,Verbena x,0,Verbena
NN8664,Veronica agrestis,0,Veronica
NN8664,Veronica arvensis,0,Veronica
NN8664,Veronica beccabunga,0,Veronica
NN8664,Veronica chamaedrys,0,Veronica
NN8664,Veronica hederifolia,0,Veronica
NN8664,Veronica montana,0,Veronica
NN8664,Veronica officinalis,0,Veronica
NN8664,Veronica persica,0,Veronica
NN8664,Veronica polita,0,Veronica
NN8664,Veronica serpyllifolia,0,Veronica
NN8664,Vicia benghalensis,0,Vicia
NN8664,Vicia cracca,0,Vicia
NN8664,Vicia faba,0,Vicia
NN8664,Vicia hirsuta,0,Vicia
NN8664,Vicia lutea,0,Vicia
NN8664,Vicia sativa,0,Vicia
NN8664,Vicia sepium,0,Vicia
NN8664,Vicia spp,0,Vicia
NN8664,Vicia tetrasperma,0,Vicia
NN8664,Viola arvensis,0,Viola
NN8664,Viola canina,0,Viola
NN8664,Viola palustris,0,Viola
NN8664,Viola riviniana,18,Viola
NN8664,Zea mays,0,Zea
NO4923,Acer pseudoplatanus,0,Acer
NO4923,Achillea millefolium,0,Achillea
NO4923,Achillea ptarmica,0,Achillea
NO4923,Aegopodium podagraria,0,Aegopodium
NO4923,Aethusa cynapium,0,Aethusa
NO4923,Ajuga reptans,0,Ajuga
NO4923,Alliaria petiolata,0,Alliaria
NO4923,Alnus glutinosa,0,Alnus
NO4923,Anagallis arvensis,0,Anagallis
NO4923,Anchusa arvensis,0,Anchusa
NO4923,Anemone nemorosa,0,Anemone
NO4923,Angelica sylvestris,0,Angelica
NO4923,Anthemis cotula,0,Anthemis
NO4923,Anthriscus caucalis,0,Anthriscus
NO4923,Anthriscus sylvestris,0,Anthriscus
NO4923,Apium nodiflorum,0,Apium
NO4923,Armeria maritima,0,Armeria
NO4923,Artemisia absinthium,0,Artemisia
NO4923,Artemisia annua,0,Artemisia
NO4923,Artemisia vulgaris,0,Artemisia
NO4923,Aster tripolium,0,Aster
NO4923,Atriplex patula,0,Atriplex
NO4923,Atriplex portulacoides,0,Atriplex
NO4923,Ballota nigra,0,Ballota
NO4923,Barbarea vulgaris,0,Barbarea
NO4923,Bellis perennis,0,Bellis
NO4923,Berula erecta,0,Berula
NO4923,Brassica napus,0,Brassica
NO4923,Brassica oleracea,0,Brassica
NO4923,Brassica rapa,0,Brassica
NO4923,Bryonia dioica,0,Bryonia
NO4923,Buddleja davidii,0,Buddleja
NO4923,Bupleurum tenuissimum,0,Bupleurum
NO4923,Calluna vulgaris,0,Calluna
NO4923,Caltha palustris,0,Caltha
NO4923,Calystegia sepium,0,Calystegia
NO4923,Campanula rotundifolia,0,Campanula
NO4923,Capsella bursa,0,Capsella
NO4923,Cardamine flexuosa,0,Cardamine
NO4923,Cardamine hirsuta,0,Cardamine
NO4923,Cardamine pratensis,0,Cardamine
NO4923,Carduus nutans,0,Carduus
NO4923,Carum verticillatum,0,Carum
NO4923,Centaurea cyanus,0,Centaurea
NO4923,Centaurea nigra,0,Centaurea
NO4923,Centaurea scabiosa,0,Centaurea
NO4923,Centaurium erythraea,0,Centaurium
NO4923,Cerastium arvense,30,Cerastium
NO4923,Cerastium fontanum,2,Cerastium
NO4923,Cerastium glomeratum,0,Cerastium
NO4923,Ceratocapnos claviculata,0,Ceratocapnos
NO4923,Chaerophyllum temulum,0,Chaerophyllum
NO4923,Chamaemelum nobile,0,Chamaemelum
NO4923,Chamerion angustifolium,0,Chamerion
NO4923,Chenopodium album,0,Chenopodium
NO4923,Chenopodium ficifolium,0,Chenopodium
NO4923,Chenopodium quinoa,0,Chenopodium
NO4923,Cichorium intybus,0,Cichorium
NO4923,Circaea lutetiana,0,Circaea
NO4923,Cirsium arvense,0,Cirsium
NO4923,Cirsium eriophorum,0,Cirsium
NO4923,Cirsium palustre,0,Cirsium
NO4923,Cirsium vulgare,0,Cirsium
NO4923,Clematis vitalba,0,Clematis
NO4923,Clinopodium vulgare,0,Clinopodium
NO4923,Conium maculatum,0,Conium
NO4923,Conopodium majus,0,Conopodium
NO4923,Convolvulus arvensis,0,Convolvulus
NO4923,Conyza canadensis,0,Conyza
NO4923,Cotoneaster salicifolius,0,Cotoneaster
NO4923,Crataegus monogyna,0,Crataegus
NO4923,Crepis capillaris,0,Crepis
NO4923,Crepis vesicaria,0,Crepis
NO4923,Cruciata laevipes,0,Cruciata
NO4923,Cytisus scoparius,0,Cytisus
NO4923,Dactylorhiza fuchsii,0,Dactylorhiza
NO4923,Dactylorhiza maculata,0,Dactylorhiza
NO4923,Daucus carota,0,Daucus
NO4923,Digitalis ferruginea,0,Digitalis
NO4923,Digitalis grandiflora,0,Digitalis
NO4923,Digitalis purpurea,0,Digitalis
NO4923,Dioscorea communis,0,Dioscorea
NO4923,Doronicum plantagineum,0,Doronicum
NO4923,Drosera anglica,0,Drosera
NO4923,Drosera rotundifolia,0,Drosera
NO4923,Dryas octopetala,0,Dryas
NO4923,Epilobium hirsutum,0,Epilobium
NO4923,Epilobium montanum,0,Epilobium
NO4923,Epilobium obscurum,0,Epilobium
NO4923,Epilobium palustre,0,Epilobium
NO4923,Epilobium parviflorum,0,Epilobium
NO4923,Epilobium roseum,0,Epilobium
NO4923,Epilobium tetragonum,0,Epilobium
NO4923,Erica cinerea,1681,Erica
NO4923,Erica tetralix,0,Erica
NO4923,Eriophorum vaginatum,0,Eriophorum
NO4923,Eupatorium cannabinum,0,Eupatorium
NO4923,Euphorbia exigua,0,Euphorbia
NO4923,Euphorbia helioscopia,0,Euphorbia
NO4923,Euphrasia officinalis,0,Euphrasia
NO4923,Fagopyrum esculentum,0,Fagopyrum
NO4923,Fallopia convolvulus,0,Fallopia
NO4923,Filipendula ulmaria,0,Filipendula
NO4923,Fumaria officinalis,0,Fumaria
NO4923,Galeopsis speciosa,0,Galeopsis
NO4923,Galeopsis tetrahit,0,Galeopsis
NO4923,Galium aparine,0,Galium
NO4923,Galium mollugo,0,Galium
NO4923,Galium odoratum,0,Galium
NO4923,Galium palustre,0,Galium
NO4923,Galium saxatile,137,Galium
NO4923,Galium verum,0,Galium
NO4923,Genista anglica,0,Genista
NO4923,Geranium dissectum,0,Geranium
NO4923,Geranium molle,0,Geranium
NO4923,Geranium nodosum,0,Geranium
NO4923,Geranium pratense,0,Geranium
NO4923,Geranium pyrenaicum,0,Geranium
NO4923,Geranium robertianum,0,Geranium
NO4923,Geum urbanum,0,Geum
NO4923,Glechoma hederacea,0,Glechoma
NO4923,Hedera helix,0,Hedera
NO4923,Helianthus annuus,0,Helianthus
NO4923,Heracleum mantegazzianum,0,Heracleum
NO4923,Heracleum sphondylium,0,Heracleum
NO4923,Hippocrepis comosa,0,Hippocrepis
NO4923,Hordeum vulgare,0,Hordeum
NO4923,Hyacinthoides non,0,Hyacinthoides
NO4923,Hypericum forrestii,0,Hypericum
NO4923,Hypericum perforatum,0,Hypericum
NO4923,Hypericum pulchrum,0,Hypericum
NO4923,Hypericum tetrapterum,0,Hypericum
NO4923,Hypochaeris radicata,0,Hypochaeris
NO4923,Ilex aquifolium,0,Ilex
NO4923,Impatiens glandulifera,0,Impatiens
NO4923,Impatiens parviflora,0,Impatiens
NO4923,Iris pseudacorus,0,Iris
NO4923,Jacobaea erucifolia,0,Jacobaea
NO4923,Jacobaea vulgaris,0,Jacobaea
NO4923,Jasione montana,0,Jasione
NO4923,Juncus conglomeratus,0,Juncus
NO4923,Juncus effusus,0,Juncus
NO4923,Knautia arvensis,0,Knautia
NO4923,Lactuca serriola,0,Lactuca
NO4923,Lamium album,0,Lamium
NO4923,Lamium galeobdolon,0,Lamium
NO4923,Lamium purpureum,0,Lamium
NO4923,Lapsana communis,0,Lapsana
NO4923,Lathyrus aphaca,0,Lathyrus
NO4923,Lathyrus linifolius,0,Lathyrus
NO4923,Lathyrus pratensis,0,Lathyrus
NO4923,Leontodon hispidus,0,Leontodon
NO4923,Leontodon saxatilis,1,Leontodon
NO4923,Leucanthemum vulgare,0,Leucanthemum
NO4923,Ligusticum scoticum,0,Ligusticum
NO4923,Limonium vulgare,0,Limonium
NO4923,Linaria vulgaris,0,Linaria
NO4923,Linum catharticum,0,Linum
NO4923,Linum usitatissimum,0,Linum
NO4923,Lonicera caprifolium,0,Lonicera
NO4923,Lonicera periclymenum,0,Lonicera
NO4923,Lotus angustissimus,0,Lotus
NO4923,Lotus corniculatus,1,Lotus
NO4923,Lotus pedunculatus,0,Lotus
NO4923,Lotus subbiflorus,0,Lotus
NO4923,Luzula campestris,0,Luzula
NO4923,Lysimachia nemorum,0,Lysimachia
NO4923,Lysimachia punctata,0,Lysimachia
NO4923,Lysimachia vulgaris,0,Lysimachia
NO4923,Lythrum alatum,0,Lythrum
NO4923,Lythrum salicaria,0,Lythrum
NO4923,Malva sylvestris,0,Malva
NO4923,Matricaria chamomilla,0,Matricaria
NO4923,Matricaria discoidea,0,Matricaria
NO4923,Medicago lupulina,0,Medicago
NO4923,Melampyrum pratense,0,Melampyrum
NO4923,Mentha aquatica,0,Mentha
NO4923,Mentha arvensis,0,Mentha
NO4923,Mercurialis perennis,0,Mercurialis
NO4923,Myosotis arvensis,0,Myosotis
NO4923,Myosotis discolor,0,Myosotis
NO4923,Myosotis sylvatica,0,Myosotis
NO4923,Narthecium ossifragum,0,Narthecium
NO4923,Odontites vernus,0,Odontites
NO4923,Oenanthe crocata,0,Oenanthe
NO4923,Origanum vulgare,0,Origanum
NO4923,Ornithopus perpusillus,0,Ornithopus
NO4923,Oxalis acetosella,0,Oxalis
NO4923,Panicum miliaceum,0,Panicum
NO4923,Papaver rhoeas,0,Papaver
NO4923,Pedicularis sylvatica,0,Pedicularis
NO4923,Persicaria amplexicaulis,0,Persicaria
NO4923,Persicaria bistorta,0,Persicaria
NO4923,Persicaria hydropiper,0,Persicaria
NO4923,Persicaria lapathifolia,0,Persicaria
NO4923,Persicaria maculosa,0,Persicaria
NO4923,Peucedanum ostruthium,0,Peucedanum
NO4923,Picris echioides,0,Picris
NO4923,Picris hieracioides,0,Picris
NO4923,Pilosella officinarum,1,Pilosella
NO4923,Pimpinella saxifraga,0,Pimpinella
NO4923,Pinguicula vulgaris,0,Pinguicula
NO4923,Plantago lanceolata,2,Plantago
NO4923,Plantago major,0,Plantago
NO4923,Plantago maritima,0,Plantago
NO4923,Poa annua,0,Poa
NO4923,Polygala serpyllifolia,0,Polygala
NO4923,Polygala vulgaris,0,Polygala
NO4923,Polygonum aviculare,0,Polygonum
NO4923,Potentilla anglica,0,Potentilla
NO4923,Potentilla anserina,0,Potentilla
NO4923,Potentilla erecta,88,Potentilla
NO4923,Potentilla recta,0,Potentilla
NO4923,Potentilla reptans,0,Potentilla
NO4923,Prunella vulgaris,0,Prunella
NO4923,Prunus spinosa,0,Prunus
NO4923,Pulicaria dysenterica,0,Pulicaria
