"sample_id","country","location_code","location_name","x1km_square","sample_projection","land_cover","date","year","digitised_by","pan_trap_station","trap_active_from","trap_active_to","trap_disturbed","temperature_start","temperature_end","cloud_cover_start","cloud_cover_end","wind_speed_start","wind_speed_end","exposure_sun","cast_shadow","vegetation_height_average","habitat_main","habitat_other","moved","sample_code_bycatch","wasps_solitary","wasps_social","wasps_parasitic","sawflies","flies","moths","butterflies","beetles_pollen","beetles_other","insects_small","insects_other","spiders","all_invertebrates_excluding_bees_hoverflies","bees","hoverflies","all_invertebrates_including_bees_hoverflies"
14890289,"England","176","ST9351 near Edington","ST9351","OSGB","agricultural","06/06/2021",2021,96594,1,"09:29","17:20","no",16,22,100,90,1,2,5,0,60,"H35 - Intensive arable crops",,0,4649,0,0,4,0,80,0,0,0,0,8,0,0,92,0,0,92
14886451,"England","91","SK4706 near Thornton","SK4706","OSGB","agricultural","08/07/2021",2021,131291,5,"10:45","17:40","no",21,21,60,75,0,0,50,50,130,"H25 - Hedgerows","H35 - Intensive arable crops",0,3081,0,0,5,0,67,0,0,3,1,10,0,0,86,3,0,89
14886299,"England","91","SK4706 near Thornton","SK4706","OSGB","agricultural","08/07/2021",2021,131291,4,"10:35","17:30","no",21,22,50,75,0,1,100,0,100,"H35 - Intensive arable crops",,0,3078,0,0,0,0,195,0,0,110,0,10,0,0,315,1,1,317
14886283,"England","91","SK4706 near Thornton","SK4706","OSGB","agricultural","08/07/2021",2021,131291,3,"10:15","17:15","no",20,22,50,70,0,1,60,40,130,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H30 - Small man-made woodlands",0,3077,0,0,0,0,57,0,0,3,1,1,3,0,65,0,0,65
14886258,"England","91","SK4706 near Thornton","SK4706","OSGB","agricultural","08/07/2021",2021,131291,2,"10:05","17:05","no",20,22,50,70,0,1,100,0,1,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,3073,0,0,0,0,73,0,0,13,0,3,0,0,89,2,1,92
14886245,"England","91","SK4706 near Thornton","SK4706","OSGB","agricultural","08/07/2021",2021,131291,1,"10:00","16:45","no",19,22,50,60,0,0,40,60,100,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H30 - Small man-made woodlands",0,3065,0,0,13,0,66,2,2,1,1,5,2,0,92,5,2,99
14859870,"Scotland","85","NN8664 near Blair Atholl","NN8664","OSGB","semi-natural","08/07/2021",2021,303143,5,"10:05","16:09","no",18,20,100,100,1,0,0,20,65,"H20 - Bracken dominated glades or hillsides","H19 - Seasonally wet and wet marshy grasslands",0,2517,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,4
14859812,"Scotland","85","NN8664 near Blair Atholl","NN8664","OSGB","semi-natural","08/07/2021",2021,303143,4,"10:35","16:41","no",18,20,100,100,1,1,0,0,15,"H20 - Bracken dominated glades or hillsides","H19 - Seasonally wet and wet marshy grasslands",0,2516,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14859789,"Scotland","85","NN8664 near Blair Atholl","NN8664","OSGB","semi-natural","08/07/2021",2021,303143,3,"10:48","16:44","no",19,20,100,100,1,1,0,0,30,"H20 - Bracken dominated glades or hillsides","H19 - Seasonally wet and wet marshy grasslands",0,2515,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
14859759,"Scotland","85","NN8664 near Blair Atholl","NN8664","OSGB","semi-natural","08/07/2021",2021,303143,2,"11:05","17:05","no",19,19,100,100,1,1,0,0,35,"H20 - Bracken dominated glades or hillsides","H19 - Seasonally wet and wet marshy grasslands",1,2514,0,0,3,0,2,0,0,0,1,2,0,0,8,0,0,8
14859706,"Scotland","85","NN8664 near Blair Atholl","NN8664","OSGB","semi-natural","08/07/2021",2021,303143,1,"11:20","17:28","no",19,20,100,100,1,1,0,0,40,"H20 - Bracken dominated glades or hillsides","H19 - Seasonally wet and wet marshy grasslands",1,2513,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2
14830429,"Scotland","163","NJ6415 Bogmore","NJ6415","OSGB","semi-natural","28/05/2021",2021,225090,5,"11:59","18:03","no",13,14,100,0,3,1,50,0,50,"H23 - Wet and dry heathland/ dry heather moorland",,0,4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14830425,"Scotland","163","NJ6415 Bogmore","NJ6415","OSGB","semi-natural","28/05/2021",2021,225090,4,"11:45","17:51","no",13,14,100,0,1,1,50,0,20,"H23 - Wet and dry heathland/ dry heather moorland","H16 - Dry semi/unimproved acid grassland",0,4272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14830418,"Scotland","163","NJ6415 Bogmore","NJ6415","OSGB","semi-natural","28/05/2021",2021,225090,3,"11:30","17:40","no",13,14,100,0,1,1,50,0,30,"H23 - Wet and dry heathland/ dry heather moorland",,0,4271,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,3
14830378,"Scotland","163","NJ6415 Bogmore","NJ6415","OSGB","semi-natural","28/05/2021",2021,225090,2,"11:18","17:29","no",12,14,100,0,1,0,50,0,50,"H23 - Wet and dry heathland/ dry heather moorland",,0,4270,0,0,0,0,0,0,0,4,0,0,0,1,5,0,0,5
14830366,"Scotland","163","NJ6415 Bogmore","NJ6415","OSGB","semi-natural","28/05/2021",2021,225090,1,"11:00","17:15","no",12,15,100,0,0,0,50,0,10,"H16 - Dry semi/unimproved acid grassland",,0,4269,0,0,0,0,0,0,0,14,0,0,0,1,15,0,0,15
14830338,"Scotland","163","NJ6415 Bogmore","NJ6415","OSGB","semi-natural","29/06/2021",2021,225090,5,"11:13","17:13","no",14,19,90,20,2,2,50,0,50,"H23 - Wet and dry heathland/ dry heather moorland",,0,2190,0,0,1,0,2,0,0,0,0,7,0,0,10,0,0,10
14830320,"Scotland","163","NJ6415 Bogmore","NJ6415","OSGB","semi-natural","29/06/2021",2021,225090,4,"10:56","16:56","no",14,19,100,30,2,2,50,0,30,"H23 - Wet and dry heathland/ dry heather moorland","H16 - Dry semi/unimproved acid grassland",0,2187,0,0,2,0,15,0,0,0,1,4,0,0,22,2,0,24
14830314,"Scotland","163","NJ6415 Bogmore","NJ6415","OSGB","semi-natural","29/06/2021",2021,225090,3,"10:49","16:49","no",14,19,100,20,2,2,50,0,30,"H23 - Wet and dry heathland/ dry heather moorland",,0,2184,0,0,3,0,18,0,0,0,0,0,0,0,21,2,0,23
14830304,"Scotland","163","NJ6415 Bogmore","NJ6415","OSGB","semi-natural","29/06/2021",2021,225090,2,"10:38","16:38","no",14,19,100,10,2,1,50,0,50,"H23 - Wet and dry heathland/ dry heather moorland",,0,2182,0,0,1,0,6,0,0,0,0,0,0,0,7,1,0,8
14830289,"Scotland","163","NJ6415 Bogmore","NJ6415","OSGB","semi-natural","29/06/2021",2021,225090,1,"10:15","16:15","no",14,19,100,0,2,1,50,0,20,"H16 - Dry semi/unimproved acid grassland",,0,2181,0,0,0,0,10,0,0,0,0,0,1,0,11,0,0,11
14829759,"England","1","SK2557 near Grangemill","SK2557","OSGB","agricultural","01/07/2021",2021,147199,5,"09:39","15:37","no",15,21,60,3,1,1,75,0,120,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",,0,2353,0,0,3,0,31,0,0,0,2,3,1,0,40,1,0,41
14829731,"England","1","SK2557 near Grangemill","SK2557","OSGB","agricultural","01/07/2021",2021,147199,4,"09:29","15:30","no",15,21,70,3,1,1,75,0,60,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,2349,0,0,3,0,43,0,0,0,0,0,1,0,47,3,0,50
14829702,"England","1","SK2557 near Grangemill","SK2557","OSGB","agricultural","01/07/2021",2021,147199,3,"09:22","15:22","no",15,21,70,3,1,1,70,0,60,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,2347,0,0,1,0,30,0,0,0,0,3,0,0,34,1,0,35
14829680,"England","1","SK2557 near Grangemill","SK2557","OSGB","agricultural","01/07/2021",2021,147199,2,"09:15","15:18","no",14,21,80,3,1,2,70,0,80,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,2342,0,0,2,0,21,0,0,0,1,0,0,0,24,4,0,28
14829581,"England","1","SK2557 near Grangemill","SK2557","OSGB","agricultural","01/07/2021",2021,147199,1,"09:00","15:02","no",14,20,90,3,1,1,70,0,120,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,2338,0,0,3,0,86,0,0,0,2,3,0,0,94,1,2,97
14827146,"England","13","TQ3110 near Brighton","TQ3110","OSGB","agricultural","30/06/2021",2021,147199,5,"09:41","15:38","no",15,18,100,100,1,2,20,0,50,"H35 - Intensive arable crops",,0,2394,0,0,0,0,191,1,0,0,0,16,0,0,208,1,2,211
14827143,"England","13","TQ3110 near Brighton","TQ3110","OSGB","agricultural","30/06/2021",2021,147199,4,"09:33","15:29","no",15,18,100,100,1,2,20,0,80,"H25 - Hedgerows","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,2389,0,0,2,0,123,1,0,0,0,3,1,0,130,3,1,134
14826893,"England","13","TQ3110 near Brighton","TQ3110","OSGB","agricultural","30/06/2021",2021,147199,3,"09:25","15:23","no",15,18,100,95,2,2,20,0,50,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H25 - Hedgerows",0,2384,0,0,4,0,45,1,1,1,3,8,0,0,63,3,1,67
14826341,"England","13","TQ3110 near Brighton","TQ3110","OSGB","agricultural","30/06/2021",2021,147199,2,"09:10","15:10","no",15,18,100,90,1,2,20,0,20,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,2359,0,0,1,0,330,0,0,0,8,0,1,0,340,23,1,364
14826322,"England","13","TQ3110 near Brighton","TQ3110","OSGB","agricultural","30/06/2021",2021,147199,1,"09:00","15:00","no",15,18,100,100,1,2,20,0,80,"H35 - Intensive arable crops",,0,2355,0,0,0,0,256,0,0,0,2,20,0,0,278,3,0,281
14815497,"Wales","87","SN6634 Blaen-y-cwm","SN6634","OSGB","agricultural","27/05/2021",2021,188432,5,"10:29","16:34","no",14,18,5,5,2,2,95,0,2,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H25 - Hedgerows",0,4917,0,0,1,0,15,0,0,1,1,0,0,0,18,1,1,20
14815494,"Wales","87","SN6634 Blaen-y-cwm","SN6634","OSGB","agricultural","27/05/2021",2021,188432,4,"10:18","16:25","no",18,18,5,5,2,2,95,0,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H22 - Dry scrub/shrub thickets",0,4914,0,0,5,0,19,0,0,0,0,2,0,0,26,2,0,28
14815491,"Wales","87","SN6634 Blaen-y-cwm","SN6634","OSGB","agricultural","27/05/2021",2021,188432,3,"10:02","16:08","yes",14,18,5,5,2,2,95,10,1,"H19 - Seasonally wet and wet marshy grasslands","H25 - Hedgerows",0,4911,0,0,0,0,29,0,0,0,6,0,0,0,35,2,0,37
14815487,"Wales","87","SN6634 Blaen-y-cwm","SN6634","OSGB","agricultural","27/05/2021",2021,188432,2,"09:49","15:58","no",13,19,5,5,2,3,95,0,2,"H16 - Dry semi/unimproved acid grassland","H22 - Dry scrub/shrub thickets",0,4908,0,0,0,0,16,0,0,0,1,0,0,1,18,2,0,20
14815186,"Wales","87","SN6634 Blaen-y-cwm","SN6634","OSGB","agricultural","27/05/2021",2021,188432,1,"09:40","15:48","no",13,19,5,5,2,3,97,0,2,"H16 - Dry semi/unimproved acid grassland","H22 - Dry scrub/shrub thickets",0,4904,0,0,1,0,19,0,0,1,1,0,0,0,22,3,0,25
14799037,"Wales","131","SN6098 Foel Caethle","SN6098","OSGB","agricultural","02/07/2021",2021,307841,5,"09:45","15:35","no",18,20,5,50,1,2,100,0,100,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,2913,0,0,0,0,200,0,0,0,0,1,0,0,201,2,0,203
14798988,"Wales","131","SN6098 Foel Caethle","SN6098","OSGB","agricultural","02/07/2021",2021,307841,4,"09:00","15:00","no",17,20,5,50,1,2,100,50,40,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,2911,0,0,3,0,74,0,0,1,0,0,0,0,78,1,0,79
14798945,"Wales","131","SN6098 Foel Caethle","SN6098","OSGB","agricultural","02/07/2021",2021,307841,2,"08:10",,"yes",16,19,75,0,2,1,100,0,80,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14798883,"Wales","131","SN6098 Foel Caethle","SN6098","OSGB","agricultural","02/07/2021",2021,307841,1,"07:55","14:00","no",16,19,95,0,2,1,100,0,60,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,2906,0,0,6,0,47,0,0,0,0,0,0,0,53,3,1,57
14797741,"England","177","TM3949 Butley River","TM3949","OSGB","agricultural","30/06/2021",2021,66621,5,"10:05","16:05","no",15,17,100,100,3,3,100,0,10,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,422,0,0,1,0,10,0,0,0,0,0,0,0,11,0,0,11
14797704,"England","177","TM3949 Butley River","TM3949","OSGB","agricultural","30/06/2021",2021,66621,4,"09:50","15:45","no",16,18,100,100,1,2,100,0,20,"H1 - Marine saltmarshes/estuaries/saline reedbeds","H2 - Coastal dune grassland",0,418,0,0,1,0,31,0,0,0,0,0,0,0,32,1,2,35
14797668,"England","177","TM3949 Butley River","TM3949","OSGB","agricultural","30/06/2021",2021,66621,3,"09:25","15:25","no",16,18,100,100,2,3,100,0,15,"H1 - Marine saltmarshes/estuaries/saline reedbeds",,0,417,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4
14797623,"England","177","TM3949 Butley River","TM3949","OSGB","agricultural","30/06/2021",2021,66621,2,"09:10","15:10","no",16,17,100,100,2,3,100,0,10,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,413,0,0,0,0,14,0,0,0,0,0,0,0,14,2,1,17
14797568,"England","177","TM3949 Butley River","TM3949","OSGB","agricultural","30/06/2021",2021,66621,1,"08:55","14:55","no",16,17,100,100,2,3,100,0,10,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,409,0,0,2,0,12,0,0,1,0,0,0,0,15,3,0,18
14791347,"Wales","66","SN6777 Pisgah","SN6777","OSGB","agricultural","02/07/2021",2021,45654,5,"09:22","15:07","no",15,19,5,80,1,1,75,0,50,"H19 - Seasonally wet and wet marshy grasslands",,0,1922,0,0,0,0,47,0,0,0,0,0,0,0,47,0,0,47
14791330,"Wales","66","SN6777 Pisgah","SN6777","OSGB","agricultural","02/07/2021",2021,45654,4,"09:29","15:15","no",15,19,5,80,1,1,75,0,600,"H19 - Seasonally wet and wet marshy grasslands",,0,1917,0,0,0,0,31,0,0,0,0,0,0,0,31,3,1,35
14791301,"Wales","66","SN6777 Pisgah","SN6777","OSGB","agricultural","02/07/2021",2021,45654,3,"09:56","15:44","no",16,18,20,80,1,1,75,0,30,"H22 - Dry scrub/shrub thickets","H16 - Dry semi/unimproved acid grassland",0,1914,0,0,3,0,92,0,0,0,0,0,0,0,95,2,0,97
14791254,"Wales","66","SN6777 Pisgah","SN6777","OSGB","agricultural","02/07/2021",2021,45654,2,"09:48","15:37","no",16,18,20,80,1,1,75,0,50,"H16 - Dry semi/unimproved acid grassland","H39 - Ornamental shrubs/trees/lawns of parks/domestic gardens, etc.",0,1908,0,0,1,1,55,0,1,0,2,2,1,0,63,4,1,68
14791236,"Wales","66","SN6777 Pisgah","SN6777","OSGB","agricultural","02/07/2021",2021,45654,1,"10:11","16:01","no",14,18,5,80,1,1,75,50,10,"H16 - Dry semi/unimproved acid grassland",,0,1905,0,0,2,0,46,0,0,0,0,0,0,0,48,2,0,50
14780056,"England","28","SY8586 near Wool","SY8586","OSGB","agricultural","08/06/2021",2021,167646,5,"10:45","17:00","no",18,20,50,30,3,3,100,,12,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H19 - Seasonally wet and wet marshy grasslands",0,4425,0,0,1,1,33,0,0,0,1,1,0,0,37,1,0,38
14779911,"England","28","SY8586 near Wool","SY8586","OSGB","agricultural","08/06/2021",2021,167646,4,"10:38","16:40","no",18,20,75,20,3,3,20,,15,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,4424,0,0,0,0,18,0,0,0,0,2,0,0,20,0,0,20
14779838,"England","28","SY8586 near Wool","SY8586","OSGB","agricultural","08/06/2021",2021,167646,3,"10:25","16:30","no",18,19,80,20,3,3,100,,3,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H25 - Hedgerows",0,4418,0,0,0,0,20,0,0,0,0,4,0,0,24,5,0,29
14779745,"England","28","SY8586 near Wool","SY8586","OSGB","agricultural","08/06/2021",2021,167646,2,"10:15","16:20","no",17,19,90,30,3,2,20,,7,"H19 - Seasonally wet and wet marshy grasslands","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,4414,0,0,0,0,5,0,0,0,0,1,0,0,6,2,1,9
14779595,"England","28","SY8586 near Wool","SY8586","OSGB","agricultural","08/06/2021",2021,167646,1,"10:00","16:00","no",17,19,90,30,3,3,100,,5,"H19 - Seasonally wet and wet marshy grasslands","H25 - Hedgerows",0,4409,0,0,0,0,36,0,0,0,0,0,1,0,37,4,0,41
14779283,"England","22","SK9826 Burton-le-Coggles","SK9826","OSGB","agricultural","30/06/2021",2021,164743,5,"10:52","16:50","yes",15,17,100,100,3,3,0,0,30,"H25 - Hedgerows","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,780,0,0,0,0,10,0,0,1,0,0,0,0,11,0,0,11
14779259,"England","22","SK9826 Burton-le-Coggles","SK9826","OSGB","agricultural","30/06/2021",2021,164743,4,"10:42","16:42","no",15,18,100,100,3,3,0,0,90,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,778,0,0,2,0,12,0,0,11,0,0,0,0,25,1,0,26
14779250,"England","22","SK9826 Burton-le-Coggles","SK9826","OSGB","agricultural","30/06/2021",2021,164743,3,"10:28","16:29","no",15,16,100,100,3,3,0,0,70,"H35 - Intensive arable crops","H25 - Hedgerows",0,776,0,0,1,0,24,0,0,2,0,0,0,0,27,1,0,28
14779237,"England","22","SK9826 Burton-le-Coggles","SK9826","OSGB","agricultural","30/06/2021",2021,164743,2,"10:18","16:18","no",15,16,100,100,3,3,0,0,60,"H35 - Intensive arable crops","H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",0,768,0,0,0,0,30,0,0,36,0,0,0,0,66,6,1,73
14779221,"England","22","SK9826 Burton-le-Coggles","SK9826","OSGB","agricultural","30/06/2021",2021,164743,1,"10:09","16:10","no",15,16,100,100,3,3,0,0,60,"H35 - Intensive arable crops",,0,766,0,0,5,0,29,0,0,7,0,0,0,0,41,1,0,42
14773432,"Scotland","44","NS2366 Outerwards","NS2366","OSGB","semi-natural","31/05/2021",2021,68198,5,"10:05","16:05","no",16,18,0,10,1,2,100,0,5,"H16 - Dry semi/unimproved acid grassland",,0,2561,0,0,1,0,33,0,0,3,1,0,0,0,38,0,0,38
14773430,"Scotland","44","NS2366 Outerwards","NS2366","OSGB","semi-natural","31/05/2021",2021,68198,4,"10:15","16:15","no",18,18,0,30,2,2,100,0,10,"H16 - Dry semi/unimproved acid grassland","H13 - Flushes",0,2558,0,0,1,0,12,0,0,0,0,0,0,0,13,2,0,15
14773424,"Scotland","44","NS2366 Outerwards","NS2366","OSGB","semi-natural","31/05/2021",2021,68198,3,"10:24","16:29","no",16,18,0,40,1,2,100,0,24,"H16 - Dry semi/unimproved acid grassland","H19 - Seasonally wet and wet marshy grasslands",0,2557,0,0,0,0,14,0,0,0,0,5,0,0,19,0,0,19
14773421,"Scotland","44","NS2366 Outerwards","NS2366","OSGB","semi-natural","31/05/2021",2021,68198,2,"10:35","16:40","no",16,18,0,60,2,1,100,0,30,"H12 - Acid bog/mire habitats",,0,2555,0,0,0,0,32,0,0,0,0,0,0,0,32,1,0,33
14773416,"Scotland","44","NS2366 Outerwards","NS2366","OSGB","semi-natural","31/05/2021",2021,68198,1,"10:51","16:59","no",16,18,0,80,2,2,100,,25,"H12 - Acid bog/mire habitats","H13 - Flushes",0,2550,0,0,0,0,16,0,0,1,0,0,0,0,17,3,1,21
14773408,"Scotland","112","NS4085 Blairlinnans","NS4085","OSGB","agricultural","29/05/2021",2021,68198,5,"10:45","16:46","yes",15,20,100,95,1,2,10,0,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14773385,"Scotland","112","NS4085 Blairlinnans","NS4085","OSGB","agricultural","29/05/2021",2021,68198,4,"10:30","16:30","yes",15,19,100,95,1,2,10,0,16,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14773374,"Scotland","112","NS4085 Blairlinnans","NS4085","OSGB","agricultural","29/05/2021",2021,68198,3,"10:18","16:20","yes",14,19,100,95,1,2,10,30,12,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H13 - Flushes",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14773360,"Scotland","112","NS4085 Blairlinnans","NS4085","OSGB","agricultural","29/05/2021",2021,68198,2,"10:02","16:04","yes",14,19,100,95,2,2,10,0,5,"H16 - Dry semi/unimproved acid grassland","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14772991,"Scotland","112","NS4085 Blairlinnans","NS4085","OSGB","agricultural","29/05/2021",2021,68198,1,"09:44","15:45","yes",14,19,100,98,2,2,10,0,20,"H16 - Dry semi/unimproved acid grassland","H31 - Recently felled areas/early-stage woodland and coppice",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14762824,"England","108","SU6679 Goring Heath","SU6679","OSGB","semi-natural","29/06/2021",2021,142286,5,"10:22","16:39","no",16,17,100,100,0,1,10,,50,"H26 - Mature broadleaved woodland",,0,649,0,0,0,0,6,0,0,0,1,0,1,0,8,0,0,8
14762816,"England","108","SU6679 Goring Heath","SU6679","OSGB","semi-natural","29/06/2021",2021,142286,4,"10:13","16:30","no",16,17,100,100,0,1,10,,70,"H26 - Mature broadleaved woodland",,0,645,0,0,1,0,8,0,0,0,0,0,0,0,9,2,1,12
14762811,"England","108","SU6679 Goring Heath","SU6679","OSGB","semi-natural","29/06/2021",2021,142286,3,"10:04","16:16","no",16,17,100,100,0,1,10,,50,"H26 - Mature broadleaved woodland",,0,634,0,0,0,0,13,0,1,0,3,0,0,0,17,8,2,27
14762807,"England","108","SU6679 Goring Heath","SU6679","OSGB","semi-natural","29/06/2021",2021,142286,2,"09:55","16:06","no",16,18,100,100,1,1,10,,100,"H26 - Mature broadleaved woodland",,0,630,0,0,0,0,28,0,0,0,5,0,0,0,33,1,2,36
14762801,"England","108","SU6679 Goring Heath","SU6679","OSGB","semi-natural","29/06/2021",2021,142286,1,"09:37","15:51","no",16,18,100,100,0,0,10,,150,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H25 - Hedgerows",0,613,0,0,0,0,4,0,0,0,1,0,0,0,5,0,16,21
14752980,"Wales","74","SN7659 near Nantymaen","SN7659","OSGB","semi-natural","27/06/2021",2021,158802,5,"09:10","15:10","no",14,18,80,100,3,1,25,0,80,"H13 - Flushes","H16 - Dry semi/unimproved acid grassland",0,2318,0,0,1,0,8,0,0,0,1,0,0,0,10,0,0,10
14752928,"Wales","74","SN7659 near Nantymaen","SN7659","OSGB","semi-natural","27/06/2021",2021,158802,4,"09:20","15:20","no",14,18,80,100,3,1,25,0,30,"H16 - Dry semi/unimproved acid grassland",,0,2313,0,0,0,0,10,0,0,0,0,0,0,0,10,4,0,14
14752820,"Wales","74","SN7659 near Nantymaen","SN7659","OSGB","semi-natural","27/06/2021",2021,158802,3,"09:30","15:30","no",14,19,75,100,1,0,25,0,50,"H23 - Wet and dry heathland/ dry heather moorland","H27 - Mature coniferous woodland",0,2305,0,0,0,0,29,0,1,0,0,0,0,0,30,0,7,37
14752800,"Wales","74","SN7659 near Nantymaen","SN7659","OSGB","semi-natural","27/06/2021",2021,158802,2,"09:40","15:40","no",15,20,60,90,1,1,20,0,80,"H13 - Flushes","H12 - Acid bog/mire habitats",0,2299,0,0,2,0,10,0,0,0,0,0,0,0,12,1,4,17
14752694,"Wales","74","SN7659 near Nantymaen","SN7659","OSGB","semi-natural","27/06/2021",2021,158802,1,"09:50","15:50","no",14,18,60,100,3,2,20,0,20,"H12 - Acid bog/mire habitats",,0,2296,0,0,0,0,6,0,0,0,0,1,0,0,7,1,1,9
14752671,"Wales","74","SN7659 near Nantymaen","SN7659","OSGB","semi-natural","05/06/2021",2021,158802,5,"09:30","15:30","no",16,20,50,80,1,2,60,0,50,"H13 - Flushes","H16 - Dry semi/unimproved acid grassland",0,2336,0,0,1,0,5,0,0,0,0,0,0,0,6,0,1,7
14752662,"Wales","74","SN7659 near Nantymaen","SN7659","OSGB","semi-natural","05/06/2021",2021,158802,4,"09:40","15:40","no",16,18,50,90,1,2,50,0,30,"H16 - Dry semi/unimproved acid grassland",,0,2328,0,0,0,0,8,0,0,0,0,0,0,0,8,0,7,15
